2012-02-04 06:00 913.578 596.447 298.269
2012-02-04 07:00 913.866 594.447 296.968
2012-02-04 08:00 913.807 594.673 297.111
2012-02-04 09:00 914.094 595.206 297.308
2012-02-04 10:00 914.562 595.984 298.011
2012-02-04 11:00 915.565 597.768 298.621
2012-02-04 12:00 916.245 600.575 300.216
2012-02-04 13:00 916.652 598.551 299.311
2012-02-04 14:00 916.886 598.179 299.09
2012-02-04 15:00 916.944 598.886 299.051
2012-02-04 16:00 917.191 599.526 299.661
2012-02-04 17:00 917.207 599.731 299.515
2012-02-04 18:00 916.999 599.365 299.343
2012-02-04 19:00 916.524 599.719 299.659
2012-02-04 20:00 916.33 601.673 300.974
2012-02-04 21:00 916.541 600.39 300.17
2012-02-04 22:00 916.726 600.394 300.003
2012-02-04 23:00 916.959 598.145 299.086
2012-02-05 00:00 917.219 596.355 298.015
2012-02-05 01:00 917.646 594.204 296.818
2012-02-05 02:00 917.8 594.918 297.406
2012-02-05 03:00 917.779 594.186 297.199
2012-02-05 04:00 917.423 593.442 296.713
2012-02-05 05:00 916.978 592.2 296.084
2012-02-05 06:00 916.636 592.47 296.227
2012-02-05 07:00 916.37 591.821 296.244
2012-02-05 08:00 916.192 592.294 296.188
2012-02-05 09:00 916.336 593.153 296.599
2012-02-05 10:00 916.344 592.081 296.067
2012-02-05 11:00 916.062 595.084 297.605
2012-02-05 12:00 915.584 598.055 298.859
2012-02-05 13:00 915.005 601.003 300.317
2012-02-05 14:00 914.52 603.058 301.329
2012-02-05 15:00 914.083 603.011 301.359
2012-02-05 16:00 913.98 601.736 300.586
2012-02-05 17:00 914.167 600.539 300.109
2012-02-05 18:00 914.319 600.876 300.269
2012-02-05 19:00 914.634 600.131 300.055
2012-02-05 20:00 915.075 601.964 300.789
2012-02-05 21:00 915.619 598.496 299.129
2012-02-05 22:00 916.191 595.983 297.79
2012-02-05 23:00 916.622 594.385 297.056
2012-02-06 00:00 916.929 594.011 297.011
2012-02-06 01:00 917.546 591.401 295.472
2012-02-06 02:00 917.635 591.704 295.916
2012-02-06 03:00 917.836 591.21 295.691
2012-02-06 04:00 917.866 591.31 295.438
2012-02-06 05:00 917.453 593.527 296.615
2012-02-06 06:00 917.132 593.942 296.753
2012-02-06 07:00 917.151 593.665 296.669
2012-02-06 08:00 917.259 592.835 296.483
2012-02-06 09:00 917.666 593.731 296.704
2012-02-06 10:00 918.113 593.396 296.853
2012-02-06 11:00 918.462 595.385 297.579
2012-02-06 12:00 918.574 596.611 298.133
2012-02-06 13:00 918.481 598.031 298.707
2012-02-06 14:00 918.229 600.101 300.128
2012-02-06 15:00 918.028 601.268 300.487
2012-02-06 16:00 917.514 598.842 299.344
2012-02-06 17:00 916.652 599.613 299.58
2012-02-06 18:00 916.047 599.6 299.611
2012-02-06 19:00 915.278 599.164 299.573
2012-02-06 20:00 914.87 600.048 299.926
2012-02-06 21:00 914.752 599.374 299.539
2012-02-06 22:00 914.794 600.024 300.01
2012-02-06 23:00 915.029 597.345 298.542
2012-02-07 00:00 915.316 597.666 298.709
2012-02-07 01:00 915.644 597.164 298.513
2012-02-07 02:00 915.774 596.702 298.381
2012-02-07 03:00 915.615 597.904 298.852
2012-02-07 04:00 915.321 598.861 299.135
2012-02-07 05:00 914.664 600.279 299.866
2012-02-07 06:00 913.868 600.542 299.934
2012-02-07 07:00 913.541 601.816 300.652
2012-02-07 08:00 913.313 600.347 300.087
2012-02-07 09:00 913.299 601.389 300.516
2012-02-07 10:00 913.562 601.109 300.473
2012-02-07 11:00 913.823 602.8 301.176
2012-02-07 12:00 914.072 604.122 302.03
2012-02-07 13:00 913.879 605.677 302.597
2012-02-07 14:00 913.935 605.911 302.96
2012-02-07 15:00 914.068 605.818 302.686
2012-02-07 16:00 914.407 604.919 302.302
2012-02-07 17:00 914.444 602.558 301.128
2012-02-07 18:00 914.374 601.749 300.879
2012-02-07 19:00 914.026 601.374 300.455
2012-02-07 20:00 914.535 600.948 300.516
2012-02-07 21:00 915.191 600.377 299.819
2012-02-07 22:00 915.983 598.628 298.974
2012-02-07 23:00 916.902 597.223 298.349
2012-02-08 00:00 917.359 596.874 298.279
2012-02-08 01:00 917.922 595.039 297.383
2012-02-08 02:00 918.578 595.09 297.406
2012-02-08 03:00 918.887 592.861 296.3
2012-02-08 04:00 918.921 593.132 296.655
2012-02-08 05:00 919.11 594.217 297.012
2012-02-08 06:00 919.479 592.523 296.182
2012-02-08 07:00 920.076 592.324 296.048
2012-02-08 08:00 921.098 591.49 295.543
2012-02-08 09:00 921.996 589.621 294.662
2012-02-08 10:00 922.896 589.724 294.756
2012-02-08 11:00 923.56 589.639 294.49
2012-02-08 12:00 923.64 592.18 296.109
2012-02-08 13:00 923.402 591.98 295.767
2012-02-08 19:00 921.373 600.361 301.443
2012-02-08 20:00 921.342 588.598 294.241
