2012-03-17 08:00:00 1029.355
2012-03-17 09:00:00 1029.233
2012-03-17 10:00:00 1028.678
2012-03-17 11:00:00 1027.909
2012-03-17 12:00:00 1027.071
2012-03-17 13:00:00 1026.638
2012-03-17 14:00:00 1026.251
2012-03-17 15:00:00 1025.588
2012-03-17 16:00:00 1025.652
2012-03-17 17:00:00 1025.892
2012-03-17 18:00:00 1026.219
2012-03-17 19:00:00 1026.332
2012-03-17 20:00:00 1026.126
2012-03-17 21:00:00 1026.016
2012-03-17 22:00:00 1025.980
2012-03-17 23:00:00 1025.972
2012-03-18 00:00:00 1025.929
2012-03-18 01:00:00 1025.557
2012-03-18 02:00:00 1025.077
2012-03-18 03:00:00 1024.694
2012-03-18 04:00:00 1024.686
2012-03-18 05:00:00 1024.452
2012-03-18 06:00:00 1024.983
2012-03-18 07:00:00 1025.587
2012-03-18 08:00:00 1025.552
2012-03-18 09:00:00 1025.277
2012-03-18 10:00:00 1024.912
2012-03-18 11:00:00 1024.467
2012-03-18 12:00:00 1023.498
2012-03-18 13:00:00 1022.712
2012-03-18 14:00:00 1022.454
2012-03-18 15:00:00 1021.851
2012-03-18 16:00:00 1021.987
2012-03-18 17:00:00 1022.146
2012-03-18 18:00:00 1022.444
2012-03-18 19:00:00 1022.776
2012-03-18 20:00:00 1023.121
2012-03-18 21:00:00 1023.186
2012-03-18 22:00:00 1023.078
2012-03-18 23:00:00 1023.007
2012-03-19 00:00:00 1022.858
2012-03-19 01:00:00 1022.442
2012-03-19 02:00:00 1022.289
2012-03-19 03:00:00 1022.093
2012-03-19 04:00:00 1022.174
2012-03-19 05:00:00 1022.771
2012-03-19 06:00:00 1023.732
2012-03-19 07:00:00 1024.039
2012-03-19 08:00:00 1024.743
2012-03-19 09:00:00 1025.125
2012-03-19 10:00:00 1024.701
2012-03-19 11:00:00 1024.472
2012-03-19 12:00:00 1024.515
2012-03-19 13:00:00 1024.215
2012-03-19 14:00:00 1024.462
2012-03-19 15:00:00 1024.601
2012-03-19 16:00:00 1024.917
2012-03-19 17:00:00 1025.472
2012-03-19 18:00:00 1025.982
2012-03-19 19:00:00 1026.527
2012-03-19 20:00:00 1027.187
2012-03-19 21:00:00 1027.571
2012-03-19 22:00:00 1027.785
2012-03-19 23:00:00 1028.046
2012-03-20 00:00:00 1028.327
2012-03-20 01:00:00 1028.256
2012-03-20 02:00:00 1028.007
2012-03-20 03:00:00 1027.978
2012-03-20 04:00:00 1028.072
2012-03-20 05:00:00 1028.563
2012-03-20 06:00:00 1029.197
